,apparentTemperatureMinTime,precipType,cloudCover,temperatureMin,summary,dewPoint,apparentTemperatureMax,temperatureMax,temperatureMaxTime,windBearing,moonPhase,visibility,sunsetTime,pressure,apparentTemperatureMin,icon,apparentTemperatureMaxTime,humidity,windSpeed,time,sunriseTime,temperatureMinTime
719,1482264000.0,rain,0.0,36.89,Clear throughout the day.,37.08,41.61,41.61,1482195600.0,184.0,0.73,4.44,1482248507.0,1017.11,27.65,clear-day,1482195600.0,0.91,11.94,1482192000.0,1482222540.0,1482264000.0
720,1482357600.0,rain,0.0,35.65,Clear throughout the day.,36.71,35.17,42.66,1482318000.0,219.0,0.76,7.36,1482334933.0,1011.94,28.59,clear-day,1482318000.0,0.89,11.82,1482278400.0,1482308971.0,1482357600.0
721,1482364800.0,rain,0.0,36.45,Clear throughout the day.,36.19,35.04,43.12,1482411600.0,230.0,0.79,8.38,1482421363.0,1019.12,29.08,clear-day,1482411600.0,0.84,14.37,1482364800.0,1482395399.0,1482364800.0
722,1482534000.0,rain,0.0,40.02,Windy in the afternoon.,39.03,39.64,48.08,1482501600.0,221.0,0.82,7.81,1482507797.0,1014.61,30.46,wind,1482501600.0,0.86,17.48,1482451200.0,1482481823.0,1482534000.0
723,1482537600.0,rain,0.0,39.84,Windy in the morning.,37.99,40.59,47.87,1482620400.0,252.0,0.85,8.01,1482594234.0,1014.49,30.18,wind,1482620400.0,0.82,21.95,1482537600.0,1482568243.0,1482537600.0
724,1482706800.0,rain,,42.57,Windy in the morning.,46.02,52.92,52.92,1482660000.0,246.0,0.88,8.14,1482680676.0,1011.34,35.07,wind,1482660000.0,0.85,23.05,1482624000.0,1482654659.0,1482706800.0
725,1482742800.0,rain,0.0,37.04,Breezy in the morning.,33.31,34.0,42.0,1482710400.0,266.0,0.91,8.63,1482767121.0,1023.43,25.94,wind,1482710400.0,0.76,21.75,1482710400.0,1482741072.0,1482742800.0
726,1482879600.0,rain,0.0,33.22,Clear throughout the day.,34.52,37.19,41.81,1482840000.0,244.0,0.94,8.32,1482853570.0,1040.23,27.7,clear-day,1482840000.0,0.87,7.68,1482796800.0,1482827480.0,1482879600.0
727,1482904800.0,rain,0.0,29.79,Clear throughout the day.,31.03,33.5,38.1,1482933600.0,199.0,0.97,6.04,1482940023.0,1039.79,23.59,clear-day,1482933600.0,0.93,5.72,1482883200.0,1482913884.0,1482904800.0
728,1482980400.0,rain,0.0,30.93,Clear throughout the day.,32.57,33.9,38.87,1483016400.0,211.0,0.01,5.81,1483026479.0,1033.51,24.39,clear-day,1483016400.0,0.92,6.67,1482969600.0,1483000284.0,1482976800.0
729,1483056000.0,rain,0.0,39.2,Clear throughout the day.,42.54,43.75,49.17,1483106400.0,229.0,0.04,7.0,1483112939.0,1029.29,33.23,clear-day,1483106400.0,0.9,11.01,1483056000.0,1483086681.0,1483056000.0
730,1483178400.0,rain,0.0,35.94,Clear throughout the day.,35.0,39.65,43.15,1483142400.0,3.0,0.07,8.13,1483199402.0,1020.72,27.76,clear-day,1483142400.0,0.89,11.46,1483142400.0,1483173074.0,1483207200.0
731,1483304400.0,rain,0.0,30.22,Clear throughout the day.,31.4,29.18,37.92,1483232400.0,350.0,0.1,8.46,1483285869.0,1026.9,22.66,clear-day,1483232400.0,0.88,9.6,1483228800.0,1483259462.0,1483304400.0
732,1483347600.0,rain,0.0,30.22,Clear throughout the day.,29.82,29.02,36.2,1483365600.0,305.0,0.14,9.06,1483372339.0,1029.39,22.66,clear-day,1483365600.0,0.87,7.73,1483315200.0,1483345847.0,1483347600.0
733,1483405200.0,rain,0.36,33.87,Mostly cloudy until evening.,37.02,35.82,44.0,1483452000.0,275.0,0.17,8.53,1483458812.0,1022.52,26.34,partly-cloudy-day,1483452000.0,0.87,15.21,1483401600.0,1483432228.0,1483401600.0
734,1483570800.0,rain,0.5,34.71,Partly cloudy until evening.,32.05,36.66,44.01,1483488000.0,331.0,0.21,8.5,1483545288.0,1025.67,28.98,partly-cloudy-day,1483488000.0,0.77,10.46,1483488000.0,1483518605.0,1483570800.0
